noun_w_buah	noun_w_orang	cossim
perda	diri	0.11
perda	manusia	0.1
perda	hasil	0.22
perda	masyarakat	0.24
perda	kelas	0.16
perda	hidup	0.15
perda	wanita	0.14
perda	anggota	0.09
perda	keluarga	0.08
perda	data	0.22
perda	ibu	0.15
perda	kelompok	0.12
perda	jam	0.19
perda	tim	0.18
perda	kulit	0.19
perda	bisnis	0.21
perda	siswa	0.1
perda	pihak	0.15
perda	pria	0.14
perda	media	0.11
perda	guru	0.13
perda	perempuan	0.19
perda	kepala	0.2
perda	bumi	0.11
perda	politik	0.22
perda	teman	0.04
perda	bangsa	0.11
perda	batu	0.19
perda	warga	0.21
perda	perangkat	0.27
perda	model	0.18
perda	bayi	0.2
perda	mahasiswa	0.06
perda	dokter	0.1
perda	internet	0.11
perda	raja	0.12
perda	rakyat	0.18
perda	ahli	0.1
perda	tokoh	0.14
perda	pasukan	0.13
perda	tenaga	0.14
perda	kaum	0.11
perda	istri	0.12
perda	militer	0.12
perda	karakter	0.16
perda	gadis	0.07
perda	suami	0.12
perda	calon	0.09
perda	ayah	0.11
perda	tamu	0.1
perda	individu	0.06
perda	remaja	0.08
perda	umat	0.15
perda	mantan	0.04
perda	matahari	0.15
perda	tipe	0.13
perda	burung	0.1
perda	korban	0.07
perda	konsumen	0.09
perda	putra	0.15
perda	saudara	0.07
perda	manajemen	0.21
perda	agen	0.16
perda	tentara	0.07
perda	objek	0.18
perda	generasi	0.06
perda	putri	0.11
perda	umur	0.11
perda	presiden	0.13
perda	pajak	0.34
perda	makhluk	0.08
perda	ujung	0.15
perda	pasien	0.1
perda	kelapa	0.16
perda	polisi	0.22
perda	luka	0.1
perda	suhu	0.2
perda	sahabat	-0.04
perda	staf	0.11
perda	radio	0.14
perda	kampung	0.13
perda	aktor	0.09
perda	ulama	0.21
perda	artis	0.12
perda	kontak	0.11
perda	lelaki	0.11
perda	murid	0.07
perda	ketua	0.14
perda	wakil	0.17
perda	pegawai	0.13
perda	musuh	0.02
perda	adik	0.09
perda	dewa	0.04
perda	biji	0.11
perda	kakak	0.1
perda	produsen	0.14
perda	menteri	0.17
perda	profesi	0.13
perda	mitra	0.15
perda	raksasa	0.09
perda	manajer	0.12
perda	dosen	0.09
perda	sutradara	0.13
perda	buruh	0.17
perda	nenek	0.02
perda	induk	0.2
perda	rekan	0.05
perda	tetangga	0.03
perda	kuasa	0.18
perda	bandar	0.2
perda	terapi	0.16
perda	malaikat	0.09
perda	gubernur	0.29
perda	prajurit	0.02
perda	tukang	0.14
perda	operator	0.13
perda	pakar	0.14
perda	wartawan	0.12
perda	pacar	0.01
perda	produser	0.15
perda	senior	0.07
perda	wali	0.25
perda	saksi	0.13
perda	kawan	0.03
perda	hamba	0.08
perda	obyek	0.21
perda	seniman	0.14
perda	dewan	0.27
perda	hakim	0.18
perda	kaisar	0.06
perda	famili	0.01
perda	pahlawan	0.06
perda	investor	0.17
perda	perwira	0
perda	legenda	0.14
perda	eksekutif	0.23
perda	budak	0.06
perda	mama	0.03
perda	kerangka	0.28
perda	cucu	0.04
perda	tambang	0.24
perda	nelayan	0.14
perda	hantu	0.06
perda	atlet	0.15
perda	isteri	0.1
perda	pendeta	0.11
perda	direktur	0.13
perda	politikus	0.07
perda	formasi	0.19
perda	panitia	0.22
perda	aktivis	0.14
perda	jenderal	0.05
perda	pilot	0.07
perda	kandidat	0.06
perda	mayat	0.15
perda	subjek	0.08
perda	wasit	0.23
perda	balita	0.15
perda	pangeran	0.1
perda	asisten	0.08
perda	responden	0.08
perda	juru	0.09
perda	awak	0.08
perda	distributor	0.17
perda	kakek	0.05
perda	profesor	0.08
perda	komandan	0.05
perda	kerabat	-0
perda	komunis	0.09
perda	teroris	0.11
perda	arsitek	0.09
perda	politisi	0.16
perda	ratu	0.08
perda	desainer	0.07
perda	kapten	0.06
perda	sekutu	0.02
perda	alumni	0.02
perda	sponsor	0.15
perda	atasan	0.15
perda	vokalis	0.05
perda	santri	0.14
perda	sekretaris	0.12
perda	jurnalis	0.06
perda	kritikus	0.1
perda	oknum	0.19
perda	konsultan	0.17
perda	turis	0.14
perda	bidan	0.1
perda	rasul	0.07
perda	iblis	0.08
perda	demonstrasi	0.17
perda	janda	0.09
perda	elit	0.08
perda	kader	0.16
perda	waris	0.19
perda	insinyur	-0.01
perda	dukun	0.13
perda	audit	0.24
perda	duta	0.07
perda	doktor	0.07
perda	bubur	0.28
perda	intelijen	0.08
perda	praktisi	0.11
perda	walikota	0.34
perda	finalis	0.11
perda	panglima	0.12
perda	imigran	0.1
perda	resepsionis	0.07
perda	delegasi	0.12
perda	spektrum	0.08
perda	keponakan	0.05
perda	teknisi	0.04
perda	jago	0.06
perda	kiper	0.08
perda	propaganda	0.09
perda	analis	0.07
perda	striker	0.04
perda	ekonom	0.03
perda	tuna	0.12
perda	supir	0.15
perda	ksatria	0.12
perda	dalang	0.05
perda	wirausaha	0.1
perda	majikan	0.07
perda	administrator	0.09
perda	pucuk	0.12
perda	kapitalis	0.08
perda	agensi	0.09
perda	mukmin	0.09
perda	detektif	-0.02
perda	jaksa	0.16
perda	kolektor	0.11
perda	macan	0.14
perda	preman	0.27
perda	direksi	0.17
perda	fasilitator	0.13
perda	kristen	0.18
perda	bibi	0
perda	pramuka	0.14
perda	botani	0.1
perda	jemaah	0.14
perda	debitur	0.03
perda	diktator	0.02
perda	abdi	0.09
perda	lurah	0.2
perda	milisi	0.11
perda	demonstran	0.13
perda	sandera	0.05
perda	astronot	0.03
perda	serdadu	0
perda	bendahara	0.14
perda	kuli	0.1
perda	kreditur	0.03
perda	biang	0.17
perda	separatis	0.14
perda	mumi	0.12
perda	informan	0.11
perda	humas	0.14
perda	cleaning	0.04
perda	duda	0.1
perda	eksportir	0.08
perda	wiraswasta	0.05
perda	nona	0.04
perda	deputi	0.14
perda	firaun	0.04
perda	marinir	0.08
perda	inspektur	0.18
perda	pialang	0.07
perda	miliarder	0
perda	satria	0.11
perda	panelis	0.06
perda	habib	0.12
perda	penterjemah	0.06
perda	wapres	0.08
perda	marxis	0.13
perda	madam	0.15
paradoks	dalam	0.26
paradoks	tahun	0.11
paradoks	orang	0.21
paradoks	saat	0.22
paradoks	anak	0.18
paradoks	tempat	0.14
paradoks	diri	0.15
paradoks	manusia	0.29
paradoks	hasil	0.16
paradoks	masyarakat	0.27
paradoks	kelas	0.19
paradoks	hidup	0.29
paradoks	wanita	0.12
paradoks	anggota	0.1
paradoks	keluarga	0.11
paradoks	data	0.17
paradoks	ibu	0.12
paradoks	kelompok	0.23
paradoks	jam	0.1
paradoks	tim	0.12
paradoks	kulit	0.16
paradoks	bisnis	0.18
paradoks	siswa	0.13
paradoks	pihak	0.13
paradoks	pria	0.11
paradoks	media	0.15
paradoks	guru	0.15
paradoks	perempuan	0.19
paradoks	kepala	0.15
paradoks	bumi	0.2
paradoks	politik	0.35
paradoks	teman	0.12
paradoks	bangsa	0.23
paradoks	batu	0.18
paradoks	warga	0.17
paradoks	perangkat	0.18
paradoks	model	0.21
paradoks	bayi	0.19
paradoks	mahasiswa	0.17
paradoks	dokter	0.15
paradoks	internet	0.22
paradoks	raja	0.18
paradoks	rakyat	0.27
paradoks	ahli	0.23
paradoks	tokoh	0.22
paradoks	pasukan	0.14
paradoks	tenaga	0.11
paradoks	kaum	0.19
paradoks	istri	0.13
paradoks	militer	0.16
paradoks	karakter	0.19
paradoks	gadis	0.15
paradoks	suami	0.11
paradoks	calon	0.07
paradoks	ayah	0.14
paradoks	tamu	0.13
paradoks	individu	0.23
paradoks	remaja	0.16
paradoks	umat	0.26
paradoks	mantan	0.12
paradoks	matahari	0.16
paradoks	tipe	0.14
paradoks	burung	0.15
paradoks	korban	0.12
paradoks	konsumen	0.15
paradoks	putra	0.14
paradoks	saudara	0.19
paradoks	manajemen	0.14
paradoks	agen	0.16
paradoks	tentara	0.15
paradoks	objek	0.22
paradoks	generasi	0.15
paradoks	putri	0.14
paradoks	umur	0.09
paradoks	presiden	0.18
paradoks	pajak	0.18
paradoks	makhluk	0.23
paradoks	ujung	0.15
paradoks	pasien	0.13
paradoks	kelapa	0.06
paradoks	polisi	0.15
paradoks	luka	0.15
paradoks	suhu	0.13
paradoks	sahabat	0.1
paradoks	staf	0.04
paradoks	radio	0.16
paradoks	kampung	0.15
paradoks	aktor	0.19
paradoks	ulama	0.2
paradoks	artis	0.06
paradoks	kontak	0.09
paradoks	lelaki	0.14
paradoks	murid	0.16
paradoks	ketua	0.14
paradoks	wakil	0.16
paradoks	pegawai	0.05
paradoks	musuh	0.23
paradoks	adik	0.12
paradoks	dewa	0.15
paradoks	biji	0.1
paradoks	kakak	0.12
paradoks	produsen	0.19
paradoks	menteri	0.19
paradoks	profesi	0.17
paradoks	mitra	0.09
paradoks	raksasa	0.27
paradoks	manajer	0.13
paradoks	dosen	0.15
paradoks	sutradara	0.11
paradoks	buruh	0.12
paradoks	nenek	0.17
paradoks	induk	0.1
paradoks	rekan	0.07
paradoks	tetangga	0.1
paradoks	kuasa	0.22
paradoks	bandar	0.1
paradoks	terapi	0.15
paradoks	malaikat	0.11
paradoks	gubernur	0.15
paradoks	prajurit	0.13
paradoks	tukang	0.09
paradoks	operator	0.15
paradoks	pakar	0.25
paradoks	wartawan	0.15
paradoks	pacar	0.05
paradoks	produser	0.09
paradoks	senior	0.09
paradoks	wali	0.1
paradoks	saksi	0.19
paradoks	kawan	0.2
paradoks	hamba	0.11
paradoks	obyek	0.23
paradoks	seniman	0.21
paradoks	dewan	0.14
paradoks	hakim	0.11
paradoks	kaisar	0.15
paradoks	famili	0
paradoks	pahlawan	0.24
paradoks	investor	0.15
paradoks	perwira	0.04
paradoks	legenda	0.21
paradoks	eksekutif	0.09
paradoks	budak	0.13
paradoks	mama	0.09
paradoks	kerangka	0.24
paradoks	cucu	0.14
paradoks	tambang	0.19
paradoks	nelayan	0.12
paradoks	hantu	0.19
paradoks	atlet	0.11
paradoks	isteri	0.13
paradoks	pendeta	0.14
paradoks	direktur	0.07
paradoks	politikus	0.22
paradoks	formasi	0.22
paradoks	panitia	0.11
paradoks	aktivis	0.18
paradoks	jenderal	0.17
paradoks	pilot	0.06
paradoks	kandidat	0.17
paradoks	mayat	0.14
paradoks	subjek	0.24
paradoks	wasit	0.11
paradoks	balita	0.15
paradoks	pangeran	0.16
paradoks	asisten	0.08
paradoks	responden	0.07
paradoks	juru	0.05
paradoks	awak	0.08
paradoks	distributor	0.04
paradoks	kakek	0.2
paradoks	profesor	0.21
paradoks	komandan	0.16
paradoks	kerabat	0.03
paradoks	komunis	0.2
paradoks	teroris	0.21
paradoks	arsitek	0.15
paradoks	politisi	0.25
paradoks	ratu	0.19
paradoks	desainer	0.12
paradoks	kapten	0.1
paradoks	sekutu	0.17
paradoks	alumni	0.08
paradoks	sponsor	0.08
paradoks	atasan	0.04
paradoks	vokalis	0.08
paradoks	santri	0.13
paradoks	sekretaris	0.09
paradoks	jurnalis	0.14
paradoks	kritikus	0.21
paradoks	oknum	0.14
paradoks	konsultan	0.13
paradoks	turis	0.2
paradoks	bidan	0.09
paradoks	rasul	0.11
paradoks	iblis	0.23
paradoks	demonstrasi	0.21
paradoks	janda	0.12
paradoks	elit	0.23
paradoks	kader	0.12
paradoks	waris	0.14
paradoks	insinyur	0.12
paradoks	dukun	0.11
paradoks	audit	0.19
paradoks	duta	0.1
paradoks	doktor	0.24
paradoks	bubur	0.1
paradoks	intelijen	0.12
paradoks	praktisi	0.21
paradoks	walikota	0.17
paradoks	finalis	0.09
paradoks	panglima	0.14
paradoks	imigran	0.13
paradoks	resepsionis	0.11
paradoks	delegasi	0.12
paradoks	spektrum	0.28
paradoks	keponakan	0.12
paradoks	teknisi	0.11
paradoks	jago	0.13
paradoks	kiper	0.14
paradoks	propaganda	0.2
paradoks	analis	0.19
paradoks	striker	0.19
paradoks	ekonom	0.27
paradoks	tuna	0.08
paradoks	supir	0.02
paradoks	ksatria	0.2
paradoks	dalang	0.13
paradoks	wirausaha	0.11
paradoks	majikan	0.06
paradoks	administrator	0.09
paradoks	pucuk	0.09
paradoks	kapitalis	0.27
paradoks	agensi	0.07
paradoks	mukmin	0.15
paradoks	detektif	0.15
paradoks	jaksa	0.1
paradoks	kolektor	0.19
paradoks	macan	0.23
paradoks	preman	0.17
paradoks	direksi	0.06
paradoks	fasilitator	0.14
paradoks	kristen	0.2
paradoks	bibi	0.08
paradoks	pramuka	0.11
paradoks	botani	0.1
paradoks	jemaah	0.08
paradoks	debitur	0.15
paradoks	diktator	0.24
paradoks	abdi	0.1
paradoks	lurah	0.06
paradoks	milisi	0.08
paradoks	demonstran	0.12
paradoks	sandera	0.16
paradoks	astronot	0.15
paradoks	serdadu	0.11
paradoks	bendahara	0.12
paradoks	kuli	0.06
paradoks	kreditur	0.16
paradoks	biang	0.19
paradoks	separatis	0.2
paradoks	mumi	0.14
paradoks	informan	0.11
paradoks	humas	0.11
paradoks	cleaning	0.11
paradoks	duda	0.07
paradoks	eksportir	0.06
paradoks	wiraswasta	0.07
paradoks	nona	0.11
paradoks	deputi	0.16
paradoks	firaun	0.16
paradoks	marinir	0.02
paradoks	inspektur	0.21
paradoks	pialang	0.11
paradoks	miliarder	0.18
paradoks	satria	0.09
paradoks	panelis	0.13
paradoks	habib	0.04
paradoks	penterjemah	0.08
paradoks	wapres	0.13
paradoks	marxis	0.27
paradoks	madam	0.11
ceruk	dalam	0.31
ceruk	tahun	0.16
ceruk	orang	0.21
ceruk	saat	0.19
ceruk	anak	0.2
ceruk	tempat	0.4
ceruk	diri	0.25
ceruk	manusia	0.21
ceruk	hasil	0.18
ceruk	masyarakat	0.24
ceruk	kelas	0.26
ceruk	hidup	0.22
ceruk	wanita	0.17
ceruk	anggota	0.13
ceruk	keluarga	0.15
ceruk	data	0.11
ceruk	ibu	0.11
ceruk	kelompok	0.25
ceruk	jam	0.13
ceruk	tim	0.17
ceruk	kulit	0.26
ceruk	bisnis	0.37
ceruk	siswa	0.06
ceruk	pihak	0.13
ceruk	pria	0.12
ceruk	media	0.25
ceruk	guru	0.1
ceruk	perempuan	0.22
ceruk	kepala	0.22
ceruk	bumi	0.24
ceruk	politik	0.25
ceruk	teman	0.12
ceruk	bangsa	0.19
ceruk	batu	0.34
ceruk	warga	0.17
ceruk	perangkat	0.23
ceruk	model	0.21
ceruk	bayi	0.22
ceruk	mahasiswa	0.16
ceruk	dokter	0.1
ceruk	internet	0.24
ceruk	raja	0.13
ceruk	rakyat	0.19
ceruk	ahli	0.17
ceruk	tokoh	0.13
ceruk	pasukan	0.19
ceruk	tenaga	0.18
ceruk	kaum	0.18
ceruk	istri	0.06
ceruk	militer	0.18
ceruk	karakter	0.15
ceruk	gadis	0.22
ceruk	suami	0.1
ceruk	calon	0.23
ceruk	ayah	0.08
ceruk	tamu	0.13
ceruk	individu	0.24
ceruk	remaja	0.13
ceruk	umat	0.23
ceruk	mantan	0.06
ceruk	matahari	0.15
ceruk	tipe	0.17
ceruk	burung	0.17
ceruk	korban	0.12
ceruk	konsumen	0.29
ceruk	putra	0.04
ceruk	saudara	0.16
ceruk	manajemen	0.24
ceruk	agen	0.17
ceruk	tentara	0.16
ceruk	objek	0.25
ceruk	generasi	0.18
ceruk	putri	0.06
ceruk	umur	0.11
ceruk	presiden	0.08
ceruk	pajak	0.17
ceruk	makhluk	0.21
ceruk	ujung	0.35
ceruk	pasien	0.12
ceruk	kelapa	0.22
ceruk	polisi	0.07
ceruk	luka	0.21
ceruk	suhu	0.18
ceruk	sahabat	0.11
ceruk	staf	0.06
ceruk	radio	0.2
ceruk	kampung	0.28
ceruk	aktor	0.13
ceruk	ulama	0.11
ceruk	artis	0.14
ceruk	kontak	0.2
ceruk	lelaki	0.24
ceruk	murid	0.12
ceruk	ketua	0.06
ceruk	wakil	0.14
ceruk	pegawai	0.1
ceruk	musuh	0.2
ceruk	adik	0.09
ceruk	dewa	0.12
ceruk	biji	0.24
ceruk	kakak	0.1
ceruk	produsen	0.27
ceruk	menteri	0.13
ceruk	profesi	0.16
ceruk	mitra	0.16
ceruk	raksasa	0.31
ceruk	manajer	0.22
ceruk	dosen	0.1
ceruk	sutradara	0.11
ceruk	buruh	0.08
ceruk	nenek	0.12
ceruk	induk	0.23
ceruk	rekan	0.13
ceruk	tetangga	0.16
ceruk	kuasa	0.15
ceruk	bandar	0.23
ceruk	terapi	0.15
ceruk	malaikat	0.13
ceruk	gubernur	0.1
ceruk	prajurit	0.13
ceruk	tukang	0.2
ceruk	operator	0.15
ceruk	pakar	0.16
ceruk	wartawan	0.14
ceruk	pacar	0.12
ceruk	produser	0.13
ceruk	senior	0.12
ceruk	wali	0.06
ceruk	saksi	0.09
ceruk	kawan	0.13
ceruk	hamba	0.17
ceruk	obyek	0.26
ceruk	seniman	0.19
ceruk	dewan	0.14
ceruk	hakim	0.06
ceruk	kaisar	0.14
ceruk	famili	0.13
ceruk	pahlawan	0.1
ceruk	investor	0.18
ceruk	perwira	0.07
ceruk	legenda	0.18
ceruk	eksekutif	0.15
ceruk	budak	0.14
ceruk	mama	0.09
ceruk	kerangka	0.33
ceruk	cucu	0.09
ceruk	tambang	0.28
ceruk	nelayan	0.19
ceruk	hantu	0.12
ceruk	atlet	0.1
ceruk	isteri	0.11
ceruk	pendeta	0.13
ceruk	direktur	0.07
ceruk	politikus	0.11
ceruk	formasi	0.25
ceruk	panitia	0.08
ceruk	aktivis	0.13
ceruk	jenderal	0.07
ceruk	pilot	0.06
ceruk	kandidat	0.24
ceruk	mayat	0.24
ceruk	subjek	0.22
ceruk	wasit	0
ceruk	balita	0.13
ceruk	pangeran	0.11
ceruk	asisten	0.07
ceruk	responden	0.05
ceruk	juru	0.12
ceruk	awak	0.16
ceruk	distributor	0.14
ceruk	kakek	0.08
ceruk	profesor	0.1
ceruk	komandan	0.12
ceruk	kerabat	0.15
ceruk	komunis	0.11
ceruk	teroris	0.17
ceruk	arsitek	0.16
ceruk	politisi	0.15
ceruk	ratu	0.19
ceruk	desainer	0.2
ceruk	kapten	0.04
ceruk	sekutu	0.15
ceruk	alumni	0.09
ceruk	sponsor	0.2
ceruk	atasan	0.1
ceruk	vokalis	0.14
ceruk	santri	0.08
ceruk	sekretaris	0.04
ceruk	jurnalis	0.14
ceruk	kritikus	0.13
ceruk	oknum	0.09
ceruk	konsultan	0.16
ceruk	turis	0.21
ceruk	bidan	0.11
ceruk	rasul	0.12
ceruk	iblis	0.19
ceruk	demonstrasi	0.12
ceruk	janda	0.16
ceruk	elit	0.19
ceruk	kader	0.12
ceruk	waris	0.11
ceruk	insinyur	0.14
ceruk	dukun	0.19
ceruk	audit	0.25
ceruk	duta	0.13
ceruk	doktor	0.09
ceruk	bubur	0.14
ceruk	intelijen	0.14
ceruk	praktisi	0.18
ceruk	walikota	0.04
ceruk	finalis	0.18
ceruk	panglima	0.11
ceruk	imigran	0.12
ceruk	resepsionis	0.13
ceruk	delegasi	0.11
ceruk	spektrum	0.23
ceruk	keponakan	0.04
ceruk	teknisi	0.12
ceruk	jago	0.15
ceruk	kiper	0.16
ceruk	propaganda	0.22
ceruk	analis	0.17
ceruk	striker	0.16
ceruk	ekonom	0.11
ceruk	tuna	0.18
ceruk	supir	0.04
ceruk	ksatria	0.09
ceruk	dalang	0.07
ceruk	wirausaha	0.21
ceruk	majikan	0.14
ceruk	administrator	0.07
ceruk	pucuk	0.21
ceruk	kapitalis	0.14
ceruk	agensi	0.17
ceruk	mukmin	0.15
ceruk	detektif	0.11
ceruk	jaksa	0.03
ceruk	kolektor	0.12
ceruk	macan	0.15
ceruk	preman	0.16
ceruk	direksi	0.1
ceruk	fasilitator	0.08
ceruk	kristen	0.16
ceruk	bibi	0.04
ceruk	pramuka	0.08
ceruk	botani	0.06
ceruk	jemaah	0.15
ceruk	debitur	0.15
ceruk	diktator	0.11
ceruk	abdi	0.09
ceruk	lurah	0.14
ceruk	milisi	0.15
ceruk	demonstran	0.09
ceruk	sandera	0.12
ceruk	astronot	0.11
ceruk	serdadu	0.13
ceruk	bendahara	0.08
ceruk	kuli	0.15
ceruk	kreditur	0.14
ceruk	biang	0.05
ceruk	separatis	0.15
ceruk	mumi	0.16
ceruk	informan	0.09
ceruk	humas	0.12
ceruk	cleaning	0.05
ceruk	duda	0.1
ceruk	eksportir	0.15
ceruk	wiraswasta	0.05
ceruk	nona	0.05
ceruk	deputi	0.1
ceruk	firaun	0.03
ceruk	marinir	0.07
ceruk	inspektur	0.12
ceruk	pialang	0.11
ceruk	miliarder	0.13
ceruk	satria	0.13
ceruk	panelis	0.15
ceruk	habib	0.03
ceruk	penterjemah	0.06
ceruk	wapres	0.06
ceruk	marxis	0.14
ceruk	madam	0.11
pasak	dalam	0.3
pasak	tahun	0.18
pasak	orang	0.18
pasak	saat	0.17
pasak	anak	0.17
pasak	tempat	0.23
pasak	diri	0.19
pasak	manusia	0.19
pasak	hasil	0.2
pasak	masyarakat	0.16
pasak	kelas	0.07
pasak	hidup	0.24
pasak	wanita	0.16
pasak	anggota	0.14
pasak	keluarga	0.17
pasak	data	0.19
pasak	ibu	0.13
pasak	kelompok	0.13
pasak	jam	0.12
pasak	tim	0.18
pasak	kulit	0.21
pasak	bisnis	0.18
pasak	siswa	0.08
pasak	pihak	0.06
pasak	pria	0.2
pasak	media	0.16
pasak	guru	0.16
pasak	perempuan	0.16
pasak	kepala	0.34
pasak	bumi	0.39
pasak	politik	0.16
pasak	teman	0.12
pasak	bangsa	0.17
pasak	batu	0.33
pasak	warga	0.11
pasak	perangkat	0.28
pasak	model	0.2
pasak	bayi	0.11
pasak	mahasiswa	0.07
pasak	dokter	0.09
pasak	internet	0.21
pasak	raja	0.22
pasak	rakyat	0.2
pasak	ahli	0.2
pasak	tokoh	0.15
pasak	pasukan	0.13
pasak	tenaga	0.21
pasak	kaum	0.18
pasak	istri	0.17
pasak	militer	0.13
pasak	karakter	0.2
pasak	gadis	0.11
pasak	suami	0.18
pasak	calon	0.14
pasak	ayah	0.1
pasak	tamu	0.12
pasak	individu	0.14
pasak	remaja	0.1
pasak	umat	0.2
pasak	mantan	0.17
pasak	matahari	0.26
pasak	tipe	0.17
pasak	burung	0.13
pasak	korban	0.14
pasak	konsumen	0.15
pasak	putra	0.1
pasak	saudara	0.17
pasak	manajemen	0.16
pasak	agen	0.15
pasak	tentara	0.13
pasak	objek	0.14
pasak	generasi	0.15
pasak	putri	0.08
pasak	umur	0.12
pasak	presiden	0.24
pasak	pajak	0.19
pasak	makhluk	0.16
pasak	ujung	0.4
pasak	pasien	0.15
pasak	kelapa	0.27
pasak	polisi	0.02
pasak	luka	0.19
pasak	suhu	0.12
pasak	sahabat	0.13
pasak	staf	0.08
pasak	radio	0.09
pasak	kampung	0.19
pasak	aktor	0.07
pasak	ulama	0.15
pasak	artis	0.03
pasak	kontak	0.14
pasak	lelaki	0.2
pasak	murid	0.1
pasak	ketua	0.14
pasak	wakil	0.25
pasak	pegawai	0.08
pasak	musuh	0.17
pasak	adik	0.06
pasak	dewa	0.23
pasak	biji	0.34
pasak	kakak	0.08
pasak	produsen	0.2
pasak	menteri	0.23
pasak	profesi	0.11
pasak	mitra	0.14
pasak	raksasa	0.22
pasak	manajer	0.13
pasak	dosen	0.11
pasak	sutradara	0.08
pasak	buruh	0.11
pasak	nenek	0.07
pasak	induk	0.2
pasak	rekan	0.11
pasak	tetangga	0.14
pasak	kuasa	0.2
pasak	bandar	0.1
pasak	terapi	0.2
pasak	malaikat	0.12
pasak	gubernur	0.17
pasak	prajurit	0.11
pasak	tukang	0.27
pasak	operator	0.15
pasak	pakar	0.17
pasak	wartawan	0.03
pasak	pacar	0.12
pasak	produser	0.11
pasak	senior	0.16
pasak	wali	0.12
pasak	saksi	0.1
pasak	kawan	0.11
pasak	hamba	0.2
pasak	obyek	0.19
pasak	seniman	0.09
pasak	dewan	0.08
pasak	hakim	0.15
pasak	kaisar	0.19
pasak	famili	0.16
pasak	pahlawan	0.16
pasak	investor	0.15
pasak	perwira	0.06
pasak	legenda	0.16
pasak	eksekutif	0.12
pasak	budak	0.18
pasak	mama	0.14
pasak	kerangka	0.25
pasak	cucu	0.11
pasak	tambang	0.27
pasak	nelayan	0.12
pasak	hantu	0.14
pasak	atlet	0.17
pasak	isteri	0.19
pasak	pendeta	0.21
pasak	direktur	0.13
pasak	politikus	0.13
pasak	formasi	0.14
pasak	panitia	0.1
pasak	aktivis	0.11
pasak	jenderal	0.14
pasak	pilot	0.03
pasak	kandidat	0.12
pasak	mayat	0.13
pasak	subjek	0.17
pasak	wasit	0.12
pasak	balita	0.07
pasak	pangeran	0.15
pasak	asisten	0.11
pasak	responden	0.08
pasak	juru	0.14
pasak	awak	0.15
pasak	distributor	0.22
pasak	kakek	0.1
pasak	profesor	0.15
pasak	komandan	0.15
pasak	kerabat	0.2
pasak	komunis	0.14
pasak	teroris	0.08
pasak	arsitek	0.17
pasak	politisi	0.09
pasak	ratu	0.18
pasak	desainer	0.14
pasak	kapten	0.19
pasak	sekutu	0.09
pasak	alumni	0.07
pasak	sponsor	0.18
pasak	atasan	0.11
pasak	vokalis	0.06
pasak	santri	0.07
pasak	sekretaris	0.06
pasak	jurnalis	0.08
pasak	kritikus	0.08
pasak	oknum	0.07
pasak	konsultan	0.2
pasak	turis	0.14
pasak	bidan	0.02
pasak	rasul	0.17
pasak	iblis	0.18
pasak	demonstrasi	0.13
pasak	janda	0.18
pasak	elit	0.05
pasak	kader	0.1
pasak	waris	0.21
pasak	insinyur	0.19
pasak	dukun	0.17
pasak	audit	0.13
pasak	duta	0.2
pasak	doktor	0.05
pasak	bubur	0.19
pasak	intelijen	0.09
pasak	praktisi	0.17
pasak	walikota	0.11
pasak	finalis	0.06
pasak	panglima	0.18
pasak	imigran	0.07
pasak	resepsionis	-0
pasak	delegasi	0.14
pasak	spektrum	0.17
pasak	keponakan	0.08
pasak	teknisi	0.13
pasak	jago	0.17
pasak	kiper	0.18
pasak	propaganda	0.08
pasak	analis	0.07
pasak	striker	0.15
pasak	ekonom	0.15
pasak	tuna	0.11
pasak	supir	-0.02
pasak	ksatria	0.07
pasak	dalang	0.13
pasak	wirausaha	0.13
pasak	majikan	0.05
pasak	administrator	0.12
pasak	pucuk	0.3
pasak	kapitalis	0.11
pasak	agensi	0.08
pasak	mukmin	0.17
pasak	detektif	0.05
pasak	jaksa	0.07
pasak	kolektor	0.14
pasak	macan	0.11
pasak	preman	0.05
pasak	direksi	0.04
pasak	fasilitator	0.21
pasak	kristen	0.13
pasak	bibi	0.04
pasak	pramuka	0.15
pasak	botani	0.16
pasak	jemaah	0.17
pasak	debitur	0.03
pasak	diktator	0.16
pasak	abdi	0.13
pasak	lurah	0.18
pasak	milisi	0.1
pasak	demonstran	0.08
pasak	sandera	0.09
pasak	astronot	0.18
pasak	serdadu	0.11
pasak	bendahara	0.19
pasak	kuli	0.15
pasak	kreditur	0.08
pasak	biang	0.18
pasak	separatis	0.14
pasak	mumi	0.08
pasak	informan	0.13
pasak	humas	0.08
pasak	cleaning	0.04
pasak	duda	0.19
pasak	eksportir	0.18
pasak	wiraswasta	0.07
pasak	nona	0.03
pasak	deputi	0.12
pasak	firaun	0.12
pasak	marinir	0.09
pasak	inspektur	0.12
pasak	pialang	0.16
pasak	miliarder	0.13
pasak	satria	0.15
pasak	panelis	0.01
pasak	habib	0.07
pasak	penterjemah	0.06
pasak	wapres	0.1
pasak	marxis	0.06
pasak	madam	0.12
amandemen	dalam	0.27
amandemen	tahun	0.26
amandemen	orang	0.08
amandemen	saat	0.25
amandemen	anak	0.1
amandemen	tempat	0.19
amandemen	diri	0.14
amandemen	manusia	0.12
amandemen	hasil	0.32
amandemen	masyarakat	0.19
amandemen	kelas	0.14
amandemen	hidup	0.19
amandemen	wanita	0.14
