noun_w_orang_affixed1	noun_w_orang_affixed2	cossim
penampil	pengadu	0.23
penampil	pemasak	0.26
penampil	pembobol	0.2
penampil	penggemblengan	0.16
penampil	penghasut	0.15
penampil	penderma	0.24
penampil	pemaksa	0.16
penampil	peragu	0.14
penampil	pengekor	0.2
penampil	perayu	0.28
penampil	pendebat	0.26
penampil	pengintip	0.27
penampil	ilusionis	0.31
penampil	penyuara	0.29
penampil	penghadang	0.28
penampil	pengasah	0.24
penampil	penatar	0.16
penampil	pengutang	0.17
penampil	pembisik	0.21
penampil	pengetuk	0.29
penampil	pemberang	0.25
penampil	pembesuk	0.19
penampil	peneguh	0.22
penampil	padagang	0.25
penampil	pewirausaha	0.18
penampil	pencuriga	0.21
penampil	pengalah	0.33
penampil	pengalasan	0.26
penampil	pezikir	0.24
penampil	pengamuk	0.21
penampil	pemengaruh	0.27
peranakan	suruhan	0.14
peranakan	pemudik	0.1
peranakan	titisan	0.23
peranakan	usahawan	0.32
peranakan	pelapor	0.16
peranakan	pemahat	0.19
peranakan	penunggu	0.13
peranakan	penurut	0.24
peranakan	pengusul	0.11
peranakan	pemimpi	0.18
peranakan	penyusup	0.19
peranakan	pemungut	0.19
peranakan	penceramah	0.13
peranakan	penggarap	0.21
peranakan	pengelana	0.22
peranakan	pelupa	0.12
peranakan	perupa	0.21
peranakan	penyendiri	0.2
peranakan	pezina	0.3
peranakan	pemateri	0.11
peranakan	bujangan	0.21
peranakan	penggali	0.27
peranakan	petapa	0.11
peranakan	penukar	0.13
peranakan	penyabar	0.19
peranakan	asongan	0.17
peranakan	pelempar	0.11
peranakan	pemerkosa	0.2
peranakan	pemborong	0.24
peranakan	pendemo	0.17
peranakan	pencerita	0.22
peranakan	penyelundup	0.25
peranakan	penganggur	0.19
peranakan	penggiling	0.17
peranakan	penterjemah	0.23
peranakan	pengulas	0.18
peranakan	penagih	0.19
peranakan	penyintas	0.25
peranakan	pesepeda	0.18
peranakan	hartawan	0.35
peranakan	perumus	0.13
peranakan	pengayom	0.09
peranakan	peniup	0.14
peranakan	penggalang	0.15
peranakan	pembenci	0.16
peranakan	pengkaji	0.23
peranakan	pembebas	0.21
peranakan	pesakitan	0.15
peranakan	pemetik	0.17
peranakan	penjilat	0.18
peranakan	pencabut	0.17
peranakan	pemintal	0.15
peranakan	peramah	0.2
peranakan	pengukir	0.22
peranakan	pengejar	0.17
peranakan	wiraswastawan	0.22
peranakan	pemijat	0.19
peranakan	pemulia	0.25
peranakan	pembatik	0.3
peranakan	penendang	0.09
peranakan	penyimak	0.2
peranakan	pelestari	0.28
peranakan	penjemput	0.16
peranakan	pembaru	0.34
peranakan	pelahap	0.15
peranakan	pesinden	0.24
peranakan	penghayat	0.19
peranakan	pengadu	0.25
peranakan	pemasak	0.28
peranakan	pembobol	0.12
peranakan	penggemblengan	0.16
peranakan	penghasut	0.19
peranakan	penderma	0.21
peranakan	pemaksa	0.15
peranakan	peragu	0.11
peranakan	pengekor	0.25
peranakan	perayu	0.19
peranakan	pendebat	0.21
peranakan	pengintip	0.19
peranakan	ilusionis	0.11
peranakan	penyuara	0.28
peranakan	penghadang	0.21
peranakan	pengasah	0.14
peranakan	penatar	0.12
peranakan	pengutang	0.21
peranakan	pembisik	0.12
peranakan	pengetuk	0.18
peranakan	pemberang	0.22
peranakan	pembesuk	0.18
peranakan	peneguh	0.19
peranakan	padagang	0.35
peranakan	pewirausaha	0.2
peranakan	pencuriga	0.21
peranakan	pengalah	0.28
peranakan	pengalasan	0.25
peranakan	pezikir	0.26
peranakan	pengamuk	0.26
peranakan	pemengaruh	0.27
suruhan	pemudik	0.1
suruhan	titisan	0.16
suruhan	usahawan	0.25
suruhan	pelapor	0.35
suruhan	pemahat	0.18
suruhan	penunggu	0.24
suruhan	penurut	0.28
suruhan	pengusul	0.25
suruhan	pemimpi	0.14
suruhan	penyusup	0.26
suruhan	pemungut	0.26
suruhan	penceramah	0.17
suruhan	penggarap	0.21
suruhan	pengelana	0.07
suruhan	pelupa	0.22
suruhan	perupa	0.14
suruhan	penyendiri	0.06
suruhan	pezina	0.11
suruhan	pemateri	0.12
suruhan	bujangan	0.14
suruhan	penggali	0.15
suruhan	petapa	0.14
suruhan	penukar	0.16
suruhan	penyabar	0.14
suruhan	asongan	0.11
suruhan	pelempar	0.22
suruhan	pemerkosa	0.29
suruhan	pemborong	0.27
suruhan	pendemo	0.26
suruhan	pencerita	0.08
suruhan	penyelundup	0.23
suruhan	penganggur	0.15
suruhan	penggiling	0.13
suruhan	penterjemah	0.19
suruhan	pengulas	0.12
suruhan	penagih	0.36
suruhan	penyintas	0.12
suruhan	pesepeda	0.06
suruhan	hartawan	0.27
suruhan	perumus	0.21
suruhan	pengayom	0.19
suruhan	peniup	0.21
suruhan	penggalang	0.15
suruhan	pembenci	0.18
suruhan	pengkaji	0.16
suruhan	pembebas	0.21
suruhan	pesakitan	0.22
suruhan	pemetik	0.28
suruhan	penjilat	0.26
suruhan	pencabut	0.24
suruhan	pemintal	0.2
suruhan	peramah	0.16
suruhan	pengukir	0.24
suruhan	pengejar	0.31
suruhan	wiraswastawan	0.1
suruhan	pemijat	0.15
suruhan	pemulia	0.17
suruhan	pembatik	0.15
suruhan	penendang	0.22
suruhan	penyimak	0.12
suruhan	pelestari	0.15
suruhan	penjemput	0.32
suruhan	pembaru	0.12
suruhan	pelahap	0.21
suruhan	pesinden	0.11
suruhan	penghayat	0.18
suruhan	pengadu	0.3
suruhan	pemasak	0.16
suruhan	pembobol	0.23
suruhan	penggemblengan	0.12
suruhan	penghasut	0.26
suruhan	penderma	0.21
suruhan	pemaksa	0.37
suruhan	peragu	0.18
suruhan	pengekor	0.28
suruhan	perayu	0.24
suruhan	pendebat	0.08
suruhan	pengintip	0.26
suruhan	ilusionis	0.1
suruhan	penyuara	0.1
suruhan	penghadang	0.26
suruhan	pengasah	0.14
suruhan	penatar	0.14
suruhan	pengutang	0.23
suruhan	pembisik	0.29
suruhan	pengetuk	0.29
suruhan	pemberang	0.19
suruhan	pembesuk	0.31
suruhan	peneguh	0.19
suruhan	padagang	0.25
suruhan	pewirausaha	0.14
suruhan	pencuriga	0.24
suruhan	pengalah	0.28
suruhan	pengalasan	0.39
suruhan	pezikir	0.17
suruhan	pengamuk	0.23
suruhan	pemengaruh	0.27
pemudik	titisan	0.1
pemudik	usahawan	0.25
pemudik	pelapor	0.25
pemudik	pemahat	0.13
pemudik	penunggu	0.24
pemudik	penurut	0.09
pemudik	pengusul	0.18
pemudik	pemimpi	0.18
pemudik	penyusup	0.18
pemudik	pemungut	0.16
pemudik	penceramah	0.16
pemudik	penggarap	0.23
pemudik	pengelana	0.31
pemudik	pelupa	0.17
pemudik	perupa	0.25
pemudik	penyendiri	0.16
pemudik	pezina	0.11
pemudik	pemateri	0.19
pemudik	bujangan	0.26
pemudik	penggali	0.16
pemudik	petapa	0.24
pemudik	penukar	0.21
pemudik	penyabar	0.2
pemudik	asongan	0.31
pemudik	pelempar	0.15
pemudik	pemerkosa	0.2
pemudik	pemborong	0.22
pemudik	pendemo	0.27
pemudik	pencerita	0.16
pemudik	penyelundup	0.27
pemudik	penganggur	0.24
pemudik	penggiling	0.13
pemudik	penterjemah	0.15
pemudik	pengulas	0.21
pemudik	penagih	0.17
pemudik	penyintas	0.3
pemudik	pesepeda	0.47
pemudik	hartawan	0.27
pemudik	perumus	0.09
pemudik	pengayom	0.19
pemudik	peniup	0.09
pemudik	penggalang	0.2
pemudik	pembenci	0.24
pemudik	pengkaji	0.2
pemudik	pembebas	0.21
pemudik	pesakitan	0.19
pemudik	pemetik	0.16
pemudik	penjilat	0.06
pemudik	pencabut	0.13
pemudik	pemintal	0.11
pemudik	peramah	0.1
pemudik	pengukir	0.09
pemudik	pengejar	0.25
pemudik	wiraswastawan	0.24
pemudik	pemijat	0.28
pemudik	pemulia	0.18
pemudik	pembatik	0.27
pemudik	penendang	0.13
pemudik	penyimak	0.19
pemudik	pelestari	0.18
pemudik	penjemput	0.37
pemudik	pembaru	0.2
pemudik	pelahap	0.2
pemudik	pesinden	0.24
pemudik	penghayat	0.23
pemudik	pengadu	0.24
pemudik	pemasak	0.21
pemudik	pembobol	0.24
pemudik	penggemblengan	0.24
pemudik	penghasut	0.19
pemudik	penderma	0.18
pemudik	pemaksa	0.14
pemudik	peragu	0.09
pemudik	pengekor	0.2
pemudik	perayu	0.15
pemudik	pendebat	0.16
pemudik	pengintip	0.19
pemudik	ilusionis	0.11
pemudik	penyuara	0.07
pemudik	penghadang	0.22
pemudik	pengasah	0.18
pemudik	penatar	0.17
pemudik	pengutang	0.25
pemudik	pembisik	0.18
pemudik	pengetuk	0.22
pemudik	pemberang	0.3
pemudik	pembesuk	0.4
pemudik	peneguh	0.2
pemudik	padagang	0.31
pemudik	pewirausaha	0.3
pemudik	pencuriga	0.22
pemudik	pengalah	0.3
pemudik	pengalasan	0.24
pemudik	pezikir	0.31
pemudik	pengamuk	0.23
pemudik	pemengaruh	0.23
titisan	usahawan	0.15
titisan	pelapor	0.12
titisan	pemahat	0.15
titisan	penunggu	0.22
titisan	penurut	0.11
titisan	pengusul	0.06
titisan	pemimpi	0.15
titisan	penyusup	0.09
titisan	pemungut	0.16
titisan	penceramah	0.16
titisan	penggarap	0.1
titisan	pengelana	0.18
titisan	pelupa	0.04
titisan	perupa	0.13
titisan	penyendiri	0.17
titisan	pezina	0.14
titisan	pemateri	0.14
titisan	bujangan	0.08
titisan	penggali	0.17
titisan	petapa	0.23
titisan	penukar	0.14
titisan	penyabar	0.15
titisan	asongan	0.09
titisan	pelempar	0.15
titisan	pemerkosa	0.18
titisan	pemborong	0.02
titisan	pendemo	0.12
titisan	pencerita	0.18
titisan	penyelundup	0.08
titisan	penganggur	0.17
titisan	penggiling	0.13
titisan	penterjemah	0.14
titisan	pengulas	0.08
titisan	penagih	0.22
titisan	penyintas	0.13
titisan	pesepeda	0.11
titisan	hartawan	0.25
titisan	perumus	0.12
titisan	pengayom	0.29
titisan	peniup	0.16
titisan	penggalang	0.14
titisan	pembenci	0.23
titisan	pengkaji	0.18
titisan	pembebas	0.21
titisan	pesakitan	0.28
titisan	pemetik	0.23
titisan	penjilat	0.25
titisan	pencabut	0.26
titisan	pemintal	0.14
titisan	peramah	0.17
titisan	pengukir	0.2
titisan	pengejar	0.23
titisan	wiraswastawan	0.08
titisan	pemijat	0.12
titisan	pemulia	0.18
titisan	pembatik	0.17
titisan	penendang	0.17
titisan	penyimak	0.08
titisan	pelestari	0.28
titisan	penjemput	0.23
titisan	pembaru	0.2
titisan	pelahap	0.17
titisan	pesinden	0.2
titisan	penghayat	0.26
titisan	pengadu	0.17
titisan	pemasak	0.16
titisan	pembobol	0.12
titisan	penggemblengan	0.28
titisan	penghasut	0.2
titisan	penderma	0.24
titisan	pemaksa	0.12
titisan	peragu	0.15
titisan	pengekor	0.21
titisan	perayu	0.21
titisan	pendebat	0.2
titisan	pengintip	0.15
titisan	ilusionis	0.18
titisan	penyuara	0.18
titisan	penghadang	0.26
titisan	pengasah	0.23
titisan	penatar	0.16
titisan	pengutang	0.17
titisan	pembisik	0.22
titisan	pengetuk	0.14
titisan	pemberang	0.21
titisan	pembesuk	0.11
titisan	peneguh	0.26
titisan	padagang	0.15
titisan	pewirausaha	0.16
titisan	pencuriga	0.17
titisan	pengalah	0.27
titisan	pengalasan	0.33
titisan	pezikir	0.24
titisan	pengamuk	0.31
titisan	pemengaruh	0.25
usahawan	pelapor	0.2
usahawan	pemahat	0.26
usahawan	penunggu	0.21
usahawan	penurut	0.18
usahawan	pengusul	0.3
usahawan	pemimpi	0.34
usahawan	penyusup	0.16
usahawan	pemungut	0.29
usahawan	penceramah	0.33
usahawan	penggarap	0.3
usahawan	pengelana	0.31
usahawan	pelupa	0.18
usahawan	perupa	0.26
usahawan	penyendiri	0.2
usahawan	pezina	0.14
usahawan	pemateri	0.2
usahawan	bujangan	0.28
usahawan	penggali	0.31
usahawan	petapa	0.26
usahawan	penukar	0.23
usahawan	penyabar	0.28
usahawan	asongan	0.27
usahawan	pelempar	0.26
usahawan	pemerkosa	0.21
usahawan	pemborong	0.39
usahawan	pendemo	0.22
usahawan	pencerita	0.26
usahawan	penyelundup	0.26
usahawan	penganggur	0.34
usahawan	penggiling	0.27
usahawan	penterjemah	0.3
usahawan	pengulas	0.3
usahawan	penagih	0.3
usahawan	penyintas	0.29
usahawan	pesepeda	0.23
usahawan	hartawan	0.46
usahawan	perumus	0.23
usahawan	pengayom	0.18
usahawan	peniup	0.19
usahawan	penggalang	0.32
usahawan	pembenci	0.23
usahawan	pengkaji	0.38
usahawan	pembebas	0.19
usahawan	pesakitan	0.21
usahawan	pemetik	0.23
usahawan	penjilat	0.23
usahawan	pencabut	0.19
usahawan	pemintal	0.26
usahawan	peramah	0.36
usahawan	pengukir	0.34
usahawan	pengejar	0.3
usahawan	wiraswastawan	0.52
usahawan	pemijat	0.26
usahawan	pemulia	0.31
usahawan	pembatik	0.24
usahawan	penendang	0.24
usahawan	penyimak	0.2
usahawan	pelestari	0.21
usahawan	penjemput	0.27
usahawan	pembaru	0.36
usahawan	pelahap	0.23
usahawan	pesinden	0.13
usahawan	penghayat	0.19
usahawan	pengadu	0.26
usahawan	pemasak	0.29
usahawan	pembobol	0.23
usahawan	penggemblengan	0.28
usahawan	penghasut	0.27
usahawan	penderma	0.33
usahawan	pemaksa	0.25
usahawan	peragu	0.24
usahawan	pengekor	0.35
usahawan	perayu	0.25
usahawan	pendebat	0.33
usahawan	pengintip	0.22
usahawan	ilusionis	0.26
usahawan	penyuara	0.25
usahawan	penghadang	0.3
usahawan	pengasah	0.31
usahawan	penatar	0.2
usahawan	pengutang	0.33
usahawan	pembisik	0.23
usahawan	pengetuk	0.25
usahawan	pemberang	0.29
usahawan	pembesuk	0.19
usahawan	peneguh	0.23
usahawan	padagang	0.44
usahawan	pewirausaha	0.58
usahawan	pencuriga	0.3
usahawan	pengalah	0.43
usahawan	pengalasan	0.35
usahawan	pezikir	0.22
usahawan	pengamuk	0.33
usahawan	pemengaruh	0.27
pelapor	pemahat	0.12
pelapor	penunggu	0.26
pelapor	penurut	0.17
pelapor	pengusul	0.3
pelapor	pemimpi	0.15
pelapor	penyusup	0.28
pelapor	pemungut	0.25
pelapor	penceramah	0.21
pelapor	penggarap	0.27
pelapor	pengelana	0.21
pelapor	pelupa	0.19
pelapor	perupa	0.16
pelapor	penyendiri	0.17
pelapor	pezina	0.23
pelapor	pemateri	0.28
pelapor	bujangan	0.17
pelapor	penggali	0.21
pelapor	petapa	0.09
pelapor	penukar	0.21
pelapor	penyabar	0.11
pelapor	asongan	0.17
pelapor	pelempar	0.22
pelapor	pemerkosa	0.36
pelapor	pemborong	0.26
pelapor	pendemo	0.35
pelapor	pencerita	0.22
pelapor	penyelundup	0.22
pelapor	penganggur	0.14
pelapor	penggiling	0.08
pelapor	penterjemah	0.23
pelapor	pengulas	0.21
pelapor	penagih	0.31
pelapor	penyintas	0.24
pelapor	pesepeda	0.17
pelapor	hartawan	0.2
pelapor	perumus	0.23
pelapor	pengayom	0.23
pelapor	peniup	0.16
pelapor	penggalang	0.28
pelapor	pembenci	0.24
pelapor	pengkaji	0.25
pelapor	pembebas	0.15
pelapor	pesakitan	0.29
pelapor	pemetik	0.18
pelapor	penjilat	0.12
pelapor	pencabut	0.24
pelapor	pemintal	0.15
pelapor	peramah	0.15
pelapor	pengukir	0.21
pelapor	pengejar	0.21
pelapor	wiraswastawan	0.22
pelapor	pemijat	0.22
pelapor	pemulia	0.33
pelapor	pembatik	0.23
pelapor	penendang	0.19
pelapor	penyimak	0.24
pelapor	pelestari	0.24
pelapor	penjemput	0.32
pelapor	pembaru	0.18
pelapor	pelahap	0.13
pelapor	pesinden	0.23
pelapor	penghayat	0.23
pelapor	pengadu	0.52
pelapor	pemasak	0.2
pelapor	pembobol	0.36
pelapor	penggemblengan	0.12
pelapor	penghasut	0.28
pelapor	penderma	0.2
pelapor	pemaksa	0.3
pelapor	peragu	0.21
pelapor	pengekor	0.19
pelapor	perayu	0.2
pelapor	pendebat	0.15
pelapor	pengintip	0.32
pelapor	ilusionis	0.1
pelapor	penyuara	0.22
pelapor	penghadang	0.24
pelapor	pengasah	0.22
pelapor	penatar	0.16
pelapor	pengutang	0.38
pelapor	pembisik	0.36
pelapor	pengetuk	0.32
pelapor	pemberang	0.26
pelapor	pembesuk	0.42
pelapor	peneguh	0.28
pelapor	padagang	0.3
pelapor	pewirausaha	0.26
pelapor	pencuriga	0.34
pelapor	pengalah	0.3
pelapor	pengalasan	0.3
pelapor	pezikir	0.3
pelapor	pengamuk	0.3
pelapor	pemengaruh	0.26
pemahat	penunggu	0.12
pemahat	penurut	0.21
pemahat	pengusul	0.18
pemahat	pemimpi	0.19
pemahat	penyusup	0.04
pemahat	pemungut	0.25
pemahat	penceramah	0.21
pemahat	penggarap	0.23
pemahat	pengelana	0.31
pemahat	pelupa	0.18
pemahat	perupa	0.41
pemahat	penyendiri	0.21
pemahat	pezina	0.19
pemahat	pemateri	0.1
pemahat	bujangan	0.17
pemahat	penggali	0.34
pemahat	petapa	0.21
pemahat	penukar	0.19
pemahat	penyabar	0.18
pemahat	asongan	0.19
pemahat	pelempar	0.27
pemahat	pemerkosa	0.17
pemahat	pemborong	0.34
pemahat	pendemo	0.18
pemahat	pencerita	0.2
pemahat	penyelundup	0.15
pemahat	penganggur	0.21
pemahat	penggiling	0.32
pemahat	penterjemah	0.27
pemahat	pengulas	0.15
pemahat	penagih	0.19
pemahat	penyintas	0.17
pemahat	pesepeda	0.24
pemahat	hartawan	0.22
pemahat	perumus	0.28
pemahat	pengayom	0.13
pemahat	peniup	0.26
pemahat	penggalang	0.18
pemahat	pembenci	0.14
pemahat	pengkaji	0.26
pemahat	pembebas	0.23
pemahat	pesakitan	0.17
pemahat	pemetik	0.22
pemahat	penjilat	0.16
pemahat	pencabut	0.22
pemahat	pemintal	0.24
pemahat	peramah	0.22
pemahat	pengukir	0.57
pemahat	pengejar	0.18
pemahat	wiraswastawan	0.22
pemahat	pemijat	0.32
pemahat	pemulia	0.26
pemahat	pembatik	0.31
pemahat	penendang	0.28
pemahat	penyimak	0.19
pemahat	pelestari	0.23
pemahat	penjemput	0.2
pemahat	pembaru	0.21
pemahat	pelahap	0.15
pemahat	pesinden	0.29
pemahat	penghayat	0.25
pemahat	pengadu	0.22
pemahat	pemasak	0.25
pemahat	pembobol	0.12
pemahat	penggemblengan	0.17
pemahat	penghasut	0.25
pemahat	penderma	0.18
pemahat	pemaksa	0.22
pemahat	peragu	0.15
pemahat	pengekor	0.23
pemahat	perayu	0.28
pemahat	pendebat	0.26
pemahat	pengintip	0.15
pemahat	ilusionis	0.41
pemahat	penyuara	0.19
pemahat	penghadang	0.18
pemahat	pengasah	0.36
pemahat	penatar	0.32
pemahat	pengutang	0.14
pemahat	pembisik	0.21
pemahat	pengetuk	0.28
pemahat	pemberang	0.25
pemahat	pembesuk	0.2
pemahat	peneguh	0.24
pemahat	padagang	0.26
pemahat	pewirausaha	0.19
pemahat	pencuriga	0.18
pemahat	pengalah	0.26
pemahat	pengalasan	0.26
pemahat	pezikir	0.22
pemahat	pengamuk	0.28
pemahat	pemengaruh	0.17
penunggu	penurut	0.21
penunggu	pengusul	0.18
penunggu	pemimpi	0.24
penunggu	penyusup	0.27
penunggu	pemungut	0.24
penunggu	penceramah	0.19
penunggu	penggarap	0.3
penunggu	pengelana	0.24
penunggu	pelupa	0.12
penunggu	perupa	0.11
penunggu	penyendiri	0.2
penunggu	pezina	0.16
penunggu	pemateri	0.15
penunggu	bujangan	0.29
penunggu	penggali	0.23
penunggu	petapa	0.28
penunggu	penukar	0.22
penunggu	penyabar	0.21
penunggu	asongan	0.28
penunggu	pelempar	0.25
penunggu	pemerkosa	0.21
penunggu	pemborong	0.24
penunggu	pendemo	0.18
penunggu	pencerita	0.21
penunggu	penyelundup	0.15
penunggu	penganggur	0.22
penunggu	penggiling	0.15
penunggu	penterjemah	0.16
penunggu	pengulas	0.1
penunggu	penagih	0.26
penunggu	penyintas	0.14
penunggu	pesepeda	0.18
penunggu	hartawan	0.25
penunggu	perumus	0.13
penunggu	pengayom	0.26
penunggu	peniup	0.18
penunggu	penggalang	0.19
penunggu	pembenci	0.24
penunggu	pengkaji	0.25
penunggu	pembebas	0.25
penunggu	pesakitan	0.26
penunggu	pemetik	0.24
penunggu	penjilat	0.26
penunggu	pencabut	0.29
penunggu	pemintal	0.19
penunggu	peramah	0.24
penunggu	pengukir	0.17
penunggu	pengejar	0.31
penunggu	wiraswastawan	0.11
penunggu	pemijat	0.22
penunggu	pemulia	0.17
penunggu	pembatik	0.2
penunggu	penendang	0.21
penunggu	penyimak	0.22
penunggu	pelestari	0.23
penunggu	penjemput	0.42
penunggu	pembaru	0.17
penunggu	pelahap	0.22
penunggu	pesinden	0.17
penunggu	penghayat	0.26
penunggu	pengadu	0.26
penunggu	pemasak	0.22
penunggu	pembobol	0.16
penunggu	penggemblengan	0.23
penunggu	penghasut	0.22
penunggu	penderma	0.19
penunggu	pemaksa	0.17
penunggu	peragu	0.22
penunggu	pengekor	0.19
penunggu	perayu	0.21
penunggu	pendebat	0.14
penunggu	pengintip	0.34
penunggu	ilusionis	0.13
penunggu	penyuara	0.14
penunggu	penghadang	0.27
penunggu	pengasah	0.17
penunggu	penatar	0.18
penunggu	pengutang	0.15
penunggu	pembisik	0.37
penunggu	pengetuk	0.39
penunggu	pemberang	0.24
penunggu	pembesuk	0.38
penunggu	peneguh	0.28
penunggu	padagang	0.24
penunggu	pewirausaha	0.16
penunggu	pencuriga	0.26
penunggu	pengalah	0.32
penunggu	pengalasan	0.34
penunggu	pezikir	0.26
penunggu	pengamuk	0.28
penunggu	pemengaruh	0.24
penurut	pengusul	0.13
penurut	pemimpi	0.23
penurut	penyusup	0.16
penurut	pemungut	0.2
penurut	penceramah	0.13
penurut	penggarap	0.17
penurut	pengelana	0.16
penurut	pelupa	0.34
penurut	perupa	0.13
penurut	penyendiri	0.33
penurut	pezina	0.15
penurut	pemateri	0.14
penurut	bujangan	0.22
penurut	penggali	0.2
penurut	petapa	0.18
penurut	penukar	0.12
penurut	penyabar	0.48
penurut	asongan	0.18
penurut	pelempar	0.18
penurut	pemerkosa	0.23
penurut	pemborong	0.19
penurut	pendemo	0.07
penurut	pencerita	0.18
penurut	penyelundup	0.22
penurut	penganggur	0.21
penurut	penggiling	0.16
penurut	penterjemah	0.23
penurut	pengulas	0.12
penurut	penagih	0.29
penurut	penyintas	0.15
penurut	pesepeda	0.11
penurut	hartawan	0.23
penurut	perumus	0.1
penurut	pengayom	0.23
penurut	peniup	0.09
penurut	penggalang	0.13
penurut	pembenci	0.23
penurut	pengkaji	0.14
penurut	pembebas	0.24
penurut	pesakitan	0.22
penurut	pemetik	0.14
penurut	penjilat	0.27
penurut	pencabut	0.24
penurut	pemintal	0.14
penurut	peramah	0.44
penurut	pengukir	0.22
penurut	pengejar	0.25
penurut	wiraswastawan	0.22
penurut	pemijat	0.24
penurut	pemulia	0.2
penurut	pembatik	0.2
penurut	penendang	0.23
penurut	penyimak	0.25
penurut	pelestari	0.17
penurut	penjemput	0.15
penurut	pembaru	0.22
penurut	pelahap	0.27
penurut	pesinden	0.11
penurut	penghayat	0.18
penurut	pengadu	0.22
penurut	pemasak	0.16
penurut	pembobol	0.16
penurut	penggemblengan	0.19
penurut	penghasut	0.25
penurut	penderma	0.15
penurut	pemaksa	0.44
penurut	peragu	0.32
penurut	pengekor	0.25
penurut	perayu	0.4
penurut	pendebat	0.27
penurut	pengintip	0.17
penurut	ilusionis	0.1
penurut	penyuara	0.22
penurut	penghadang	0.11
penurut	pengasah	0.17
penurut	penatar	0.24
penurut	pengutang	0.21
penurut	pembisik	0.25
penurut	pengetuk	0.19
penurut	pemberang	0.44
penurut	pembesuk	0.21
penurut	peneguh	0.28
penurut	padagang	0.21
penurut	pewirausaha	0.24
penurut	pencuriga	0.3
penurut	pengalah	0.46
penurut	pengalasan	0.29
penurut	pezikir	0.18
penurut	pengamuk	0.26
penurut	pemengaruh	0.18
pengusul	pemimpi	0.23
pengusul	penyusup	0.09
pengusul	pemungut	0.25
pengusul	penceramah	0.21
pengusul	penggarap	0.26
pengusul	pengelana	0.21
pengusul	pelupa	0.16
pengusul	perupa	0.24
pengusul	penyendiri	0.13
pengusul	pezina	0.1
pengusul	pemateri	0.26
pengusul	bujangan	0.11
pengusul	penggali	0.21
pengusul	petapa	0.22
pengusul	penukar	0.12
pengusul	penyabar	0.11
pengusul	asongan	0.07
pengusul	pelempar	0.23
pengusul	pemerkosa	0.14
pengusul	pemborong	0.2
pengusul	pendemo	0.25
pengusul	pencerita	0.22
pengusul	penyelundup	0.13
pengusul	penganggur	0.14
pengusul	penggiling	0.16
pengusul	penterjemah	0.2
pengusul	pengulas	0.21
pengusul	penagih	0.12
pengusul	penyintas	0.19
pengusul	pesepeda	0.19
pengusul	hartawan	0.14
pengusul	perumus	0.4
pengusul	pengayom	0.13
pengusul	peniup	0.13
pengusul	penggalang	0.24
pengusul	pembenci	0.2
pengusul	pengkaji	0.4
pengusul	pembebas	0.18
pengusul	pesakitan	0.1
pengusul	pemetik	0.19
pengusul	penjilat	0.13
pengusul	pencabut	0.21
pengusul	pemintal	0.16
pengusul	peramah	0.15
pengusul	pengukir	0.25
pengusul	pengejar	0.22
pengusul	wiraswastawan	0.24
pengusul	pemijat	0.1
pengusul	pemulia	0.29
pengusul	pembatik	0.18
pengusul	penendang	0.18
pengusul	penyimak	0.28
pengusul	pelestari	0.28
pengusul	penjemput	0.27
pengusul	pembaru	0.22
pengusul	pelahap	0.12
pengusul	pesinden	0.08
pengusul	penghayat	0.22
pengusul	pengadu	0.29
pengusul	pemasak	0.23
pengusul	pembobol	0.11
pengusul	penggemblengan	0.17
pengusul	penghasut	0.18
pengusul	penderma	0.15
pengusul	pemaksa	0.25
pengusul	peragu	0.28
pengusul	pengekor	0.24
pengusul	perayu	0.13
pengusul	pendebat	0.2
pengusul	pengintip	0.16
pengusul	ilusionis	0.2
pengusul	penyuara	0.25
pengusul	penghadang	0.17
pengusul	pengasah	0.21
pengusul	penatar	0.24
pengusul	pengutang	0.3
pengusul	pembisik	0.23
pengusul	pengetuk	0.27
pengusul	pemberang	0.2
pengusul	pembesuk	0.22
pengusul	peneguh	0.19
pengusul	padagang	0.22
pengusul	pewirausaha	0.36
pengusul	pencuriga	0.25
pengusul	pengalah	0.22
pengusul	pengalasan	0.31
pengusul	pezikir	0.14
pengusul	pengamuk	0.2
pengusul	pemengaruh	0.2
pemimpi	penyusup	0.22
pemimpi	pemungut	0.22
pemimpi	penceramah	0.2
pemimpi	penggarap	0.2
pemimpi	pengelana	0.3
pemimpi	pelupa	0.24
pemimpi	perupa	0.27
pemimpi	penyendiri	0.33
pemimpi	pezina	0.23
pemimpi	pemateri	0.13
pemimpi	bujangan	0.27
pemimpi	penggali	0.24
pemimpi	petapa	0.22
pemimpi	penukar	0.1
pemimpi	penyabar	0.27
pemimpi	asongan	0.15
pemimpi	pelempar	0.25
pemimpi	pemerkosa	0.24
pemimpi	pemborong	0.2
pemimpi	pendemo	0.09
pemimpi	pencerita	0.3
pemimpi	penyelundup	0.22
pemimpi	penganggur	0.28
pemimpi	penggiling	0.17
pemimpi	penterjemah	0.2
pemimpi	pengulas	0.21
pemimpi	penagih	0.17
pemimpi	penyintas	0.27
pemimpi	pesepeda	0.14
pemimpi	hartawan	0.24
pemimpi	perumus	0.16
pemimpi	pengayom	0.21
